title,PC1,PC2,PC3,PC4
กะเพราหมึกกุ้งราดข้าว,-198.77723758998013,-105.3015483786708,-39.860033239441734,-86.82644391474838
ยำทูน่าหมาล่า,-198.74520055460934,-120.24068876278504,-39.65665472303863,-77.85207734408897
ข้าวยำน้ำบูดู,-198.682146360488,-120.24926861294159,-39.69837752271211,-79.95985409463339
ทูน่าผัดพริกแกง,-198.7419554919098,-90.24689053075744,-39.67098987361782,-76.41303870797579
มาม่าผัดขี้เมาหมูหมัก,-198.75984818455166,-100.2894530433111,-39.82583478619047,72.30460190453464
ไก่ผัดพริกแกงใต้,-198.75925076899213,-110.26571542632108,-39.753506796521734,-90.64317654263581
ไก่ทอดน้ำปลา,-198.80706124520387,-117.85231073665143,-40.085511767683045,-125.85636267466268
เต้าหู้ผัดผงกะหรี่,-143.74530095920196,-120.20932893917995,-39.53944446920254,-75.81356122773607
หมูสับผัดพริกกระเทียม,-198.81416704046111,-100.37682299212875,-40.11400121808296,420.3737495780735
มาม่าผัดข้าวเนื้อสับญี่ปุ่น,-198.774328891975,-120.27555743407198,-39.67129552659458,-83.01053202269554
ข้าวไข่ข้นต้มยำแห้ง,21.199677845192706,-97.63319531978708,-39.710816311142906,-94.21493806141149
สปาเก็ตตี้หอยลายผัดกะเพรา,-198.75970385714632,-120.25764659539053,-39.70655794832147,-78.02427002471575
ข้าวหน้าเนื้อย่างไข่ดอง,-198.77788973755165,-118.86713965609934,-39.693943592121784,-84.11222674499022
ต้มจืดตำลึงเต้าหู้ไข่หมูสับ,-198.76827964904808,-105.26752772333316,-39.74594951099477,21.63974396971551
ข้าวมันปลาดอลลี่,-198.72684475989536,-95.2510691651941,-39.731768577110074,-83.5234274267953
กระเพาะปลาจักรพรรดิ,241.34721937969337,-119.89986679442737,-39.39073945956105,-78.69011218874768
สตอผัดพริกแกงหอม,-198.77415516452248,-75.24434554079704,-39.65530272761508,-77.34457704986613
ผัดขี้เมาอกไก่,-198.75822122641856,-96.24914809752315,-39.69397999103519,-83.05130372100159
ข้าวผัดดอกแค,-198.7495236897544,-116.26064250102165,-39.722265966876805,-27.473467723461585
ผัดหมี่ฮ่องกงทรงเครื่องแบบเผ็ด,-198.7902494608844,-90.2963507536492,-39.826799568819816,-79.96949256065177
ไก่ผัดขิงอ่อน,-198.72292766764411,-120.25918567312732,-39.726328921852996,-80.33535114285412
หมูบดทอด,-198.73374461784732,-115.37830776669466,-40.13483008635818,421.0294112893524
ซุปแครอทฟักทอง,-198.13525380854074,-120.2567154662563,-39.71965929885457,-85.19941069647956
แกงฟักทองไก่,-198.74371805052013,-109.91413811248655,-39.76983609518195,-91.3666516331704
ราดหน้าเต้าหู้ปลาเส้นหมี่ข้าวกล้อง,21.33762928999159,-115.16118069791871,-39.968367175190295,157.73676947880594
เนื้อปูผัดพริกสดใบมะกรูด,-198.77699283837038,-104.27112700572103,160.3422029390416,-77.40465310337702
ไก่นึ่งตะไคร้สด,-198.75112322627675,-120.2526374175814,-39.70320501246837,-84.01882647469361
ข้าวผัดไก่หมักซอสหมาล่า,-198.79214716168713,-105.30535244080156,-39.8586450801996,-97.71734386956975
ผัดพริกแกงกุ้งหน่อไม้,-198.715710380601,-116.25005312069726,-39.69559465214026,-79.46012769077299
ไก่เทอริยากิ,-198.71899684008667,-120.25058842932185,-39.700835265261986,-82.66386574930816
ผัดพริกแห้งเบคอน,-198.75557097109981,-109.2417357643832,-39.65744720897465,-78.43392986625142
ข้าวต้มกุ้งทรงเครื่อง,-198.18593686601056,-120.45766583903692,-40.11186071831529,-105.87246635167007
วุ้นเส้นผัดไข่กระเทียมดอง,-198.74302185911634,-120.27212154837856,-39.646172106286286,-74.77009346887604
ข้าวคลุกพริกเกลือแบบคลีน,-198.7634669440699,-108.30792202793397,-39.73667509803629,-87.6906435494655
ก๋วยจั๊บน้ำใส,-198.73205552225426,-106.27005586734346,-39.51917657791166,-77.13334147658016
ไวไวผัดน้ำพริกเผาทะเล,-198.74578264909982,-95.25931916776685,-39.747502277291346,-80.96260897718065
ฟูซิลี่ผัดเบคอน,-198.76218856380166,-100.24421430488304,-39.66456307067543,-78.22906341348776
สปาเก็ตตีผัดซอสมะเขือเทศไก่,-198.79365743705236,-99.26534852662994,-39.75082792577944,-103.60892032038981
ข้าวผัดเบคอนน้ำพริกเผา,-198.76559980770125,-90.27431684330111,-39.74741124966669,-82.34054995598414
ข้าวผัดไก่พริกไทยดำ,-198.7680939303437,-115.27646202714402,-39.693622514710526,-88.2202619175658
ยำปลาแซลมอน,-198.7622599383423,-120.25826493049571,-39.727524480564554,-81.74771458694488
ทะเลผัดซอสโหระพา,-198.78669509542257,-90.28103014605193,-39.768193988221796,-80.33710241612435
มะกะโรนีซอสครีมเห็ดอบชีส,-198.7677126486836,-105.36145979081283,-39.709562960007425,-81.63521340698989
ลูกชิ้นปลาจิ๋วผัดกระเพรา,-198.7466141667071,-112.24143103473493,-39.66626348642537,-76.0186898566376
ข้าวสามชั้นพันเห็ด,-198.296938322391,-105.36657858561081,-40.050155740724826,168.00176883510423
เห็ดหอมแดดเดียว,-153.75237064680775,-118.06001946496669,-39.72235889529558,-72.97638779691228
ก๋วยเตี๋ยวหมูสับ,301.1962523782235,-120.02411414285334,-40.265607371431074,460.1700805039272
ผัดมาม่าหมูยอ,-198.7282262319366,-120.24055740555477,-39.66242978667644,-78.02476642568118
แซนวิชกะเพราไข่ดาว,-188.0308489234128,-112.24651591244086,-39.6363811724462,-33.094821838958666
ลูกชิ้นปลา,-198.73155083090484,-110.2429531804395,-39.67645069342775,-74.72535756185668
พาสต้าผัดกิมจิไข่ออนเซ็น,-198.73120431186527,-120.29918636965114,-39.85458529608576,121.03902324529615
ข้าวผัดบิลเบอร์รี่,-198.7714237766792,-120.27210328673263,-39.7366651409653,-82.60391767956459
แฮมเบิร์กไส้ชีส,-198.74614345363122,-119.91062704529801,-39.668729802767956,-79.8188843943738
พริกแกงหมูสับ,-198.7402604660969,-120.28359539875288,-39.83832868475851,121.01474252753695
ตำแตงปลาร้าหมูยอ,-198.73165348195263,-118.24319153143132,-39.67087109122914,-78.0863618176914
ข้าวหน้าลิ้นวัวย่าง,-198.74469374975345,-120.23877308480276,-39.65090761425627,-78.21221242483708
ผัดมะกะโรนีหมูสับ,-198.76980081622602,-120.33925618546287,-39.76134776316008,170.85732995078192
ไชโป้ผัดไข่,-198.74392363260375,-120.24649731210971,-39.56285301065765,-78.87256917118413
ก๋วยเตี๋ยวหลอด​เห็ดหอม,1801.4633543930063,-118.83849295764055,-40.26682453421996,410.3173484636895
ข้าวจี่คู่ไก่โคะ,-198.75772063045093,-120.26722378445935,-39.67814010506024,-88.18235776210692
ข้าวพระรามลงสรง,-198.63089431976562,-119.28992622437899,-40.124839712147796,420.20739012321906
เส้นเหลืองผัดซีอิ้วกุ้ง,-198.752039459805,-120.27798734156241,-39.70151582137678,-81.67041105919422
บะหมี่ผัดซอสถั่วเหลืองปลาเค็มเจ,-198.7681146857261,-110.25513339953119,-39.71446312100236,-85.07901642536766
หอยลายผัดพริกเผา,-168.74958673868346,-105.21347975692086,-39.686953097958465,-81.35954413194126
กุ้งไก่ทอดกระเทียมพริกไทย,-198.75304311795503,-118.62882989807116,-39.70362706853587,-82.57935478865444
ไก่ตุ๋น,461.2488456873693,-119.69751086889755,-39.577260101102326,-79.10418416650187
ลูกชิ้นหมูสับพริกแกง,-198.74264098761404,-116.25804438065927,-39.757159939703364,23.016429638008596
ก๋วยเตี๋ยวต้มยำไก่กรอบไข่เส้น,21.27458716749537,-105.06554989049182,-39.605882307577716,-81.5111827303607
อ๋อมขั๊วตับหมูใส่ใบชะพลู,-198.93428690231255,-100.66455011949877,-41.11396656362957,1419.8795994438865
บะหมี่เกี๊ยวหมูแดง,-198.7248113543012,-105.34753993273712,-40.01187071215719,125.00472254583579
ผัดวุ้นเส้นชะอมกุ้ง,-198.77843008689814,-99.74800865066321,-39.71319502425816,-83.93072777502846
ลาบหมูพริกลาบเมืองเหนือทอด,-198.78198794305337,-120.37010986183344,-40.11008608375317,419.70396064465075
ข้าวผัดหมูกะปิ,-198.76452839124246,-116.29629257436125,-39.82488479318081,17.187918841082464
ข้าวกล้องคลุกน้ำพริกมันกุ้ง,-198.80534786717607,-120.33737283611437,-39.88082815205452,93.68484886853057
สะตอผัดกะปิหัวหอมใหญ่,-198.76407937370737,-116.25582156180175,-39.70518307476467,-77.3518555467716
ข้าวผัดปลาร้าบองปลาสลิด,-198.81828806382316,-120.32676575548761,-39.746772815152006,-94.82542001429088
ข้าวแมวขโมย,-198.77330408696668,-105.25524931344872,-39.71220756010339,-85.70189059624184
สลัดโรลธัญพืช,-198.7261671444151,-120.24015928253137,-39.65511795149104,-78.2123979873428
เกี๊ยวหมูบะช่อลูกชิ้นเอ็น,1302.5518874091686,-89.2264656217019,-40.59610787270487,950.7885730373044
ผัดมาม่า,-198.73160324896972,-120.24459955839536,-39.59893506741296,-78.55766869772923
หมูสามชั้นผัดเห็ดแชมปิญอง,-198.76670547232763,-120.29687278829407,-39.84853911658067,121.33166099928565
ไข่เจียวเบคอน,-198.74999449565865,-120.26760563336761,-39.36006468665864,-80.84429093278649
ผัดหมี่ซั่วทรงเครื่อง,-198.758818175897,-120.28972373542184,-39.8100909616948,-81.27121304596787
ข้าวผัดหมูสับไข่เค็ม,-198.75948924645374,-119.01908634735723,-39.666206942468584,-30.306092494822884
ข้าวต้มทะเล,-198.80082365869026,-120.34677575442875,-39.954350819761345,-92.71632048069738
เกี๊ยวหมูน้ำ,134.56469352332923,-117.57335818537426,-39.980723478150274,320.78875493499686
สุกี้หมูกุ้ง,681.1587724599043,-119.74589952755395,-40.30433722717675,306.26127839229326
ตับหวาน,-198.73902216982088,-115.24078877668472,-39.66233502703942,-78.38955598979724
สลัดกุ้ง,-198.75794653201925,-120.26235324157963,-39.648682283737216,-81.48864365028912
ข้าวผัดไส้อั่ว,-198.77682043764023,-120.27850124116664,-39.679179015592204,-83.40204472556671
สปาเก็ตตี้ปูอ่อง,-198.75942234491822,-112.24788457699536,-2.1580648041878483,-78.25555790989883
